scenario,algorithm,seed,configured_chain_count,configured_service_count,configured_overlap_fraction,temporal_window_ms,missing_id_events,wrong_id_events,collision_pairs,exact_duplicate_observations,conflicting_duplicate_observations,clock_skewed_events,late_events,jittered_events,truth_chain_count,event_count,canonical_event_count,observation_count,predicted_group_count,predicted_chain_group_count,complete_chain_count,complete_chain_coverage,exact_chain_accuracy,exact_chain_precision,exact_chain_recall,exact_chain_f1,mean_chain_member_coverage,true_join_pair_count,predicted_join_pair_count,correct_join_count,missed_join_count,missed_join_rate,false_join_count,false_join_rate,join_precision,join_recall,ambiguous_group_count,ambiguous_event_count,ambiguous_event_rate,accepted_ambiguous_group_count,detected_ambiguous_group_count,ambiguity_detection_true_positive,ambiguity_detection_false_positive,ambiguity_detection_false_negative,ambiguity_detection_precision,ambiguity_detection_recall,source_conflict_group_count,detected_source_conflict_group_count,source_conflict_detection_precision,source_conflict_detection_recall,abstained_observation_count,abstention_rate,deduplicated_observation_count,deduplication_rate,time_to_completeness_observations,time_to_completeness_p50_ms,time_to_completeness_p95_ms,time_to_completeness_max_ms,arrival_inversion_count,arrival_inversion_rate
missing_random_10pct,naive_temporal_window,9844,600,24,0.25,1500,360,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
missing_random_20pct,strict_service_plus_correlation,9844,600,24,0.25,1500,720,0,0,0,0,0,0,0,600,3600,3600,3600,1320,600,161,0.2683333333333333,0.2683333333333333,0.2683333333333333,0.2683333333333333,0.2683333333333333,0.8,9000,5764,5764,3236,0.3595555555555556,0,0.0,1.0,0.6404444444444445,0,0,0.0,0,0,0,0,0,,,0,0,,,720,0.2,0,0.0,161,1275.0,1275.0,1275.0,0,0.0
missing_random_20pct,correlation_id_only_ablation,9844,600,24,0.25,1500,720,0,0,0,0,0,0,0,600,3600,3600,3600,1320,600,161,0.2683333333333333,0.2683333333333333,0.2683333333333333,0.2683333333333333,0.2683333333333333,0.8,9000,5764,5764,3236,0.3595555555555556,0,0.0,1.0,0.6404444444444445,0,0,0.0,0,0,0,0,0,,,0,0,,,720,0.2,0,0.0,161,1275.0,1275.0,1275.0,0,0.0
missing_random_20pct,naive_temporal_window,9844,600,24,0.25,1500,720,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_1pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,36,0,0,0,0,0,0,600,3600,3600,3600,808,565,532,0.8866666666666667,0.8866666666666667,0.9415929203539823,0.8866666666666667,0.9133047210300429,0.9422222222222222,9000,8310,8310,690,0.07666666666666666,0,0.0,1.0,0.9233333333333333,35,243,0.0675,0,35,35,0,0,1.0,1.0,0,0,,,243,0.0675,0,0.0,532,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_1pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,36,0,0,0,0,0,0,600,3600,3600,3600,600,600,532,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.99,9000,9034,8820,180,0.02,214,0.023688288687181758,0.9763117113128182,0.98,35,243,0.0675,35,35,35,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,532,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_1pct,naive_temporal_window,9844,600,24,0.25,1500,0,36,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_5pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,180,0,0,0,0,0,0,600,3600,3600,3600,1509,445,323,0.5383333333333333,0.5383333333333333,0.7258426966292135,0.5383333333333333,0.6181818181818182,0.7475,9000,6017,6017,2983,0.33144444444444443,0,0.0,1.0,0.6685555555555556,155,1064,0.29555555555555557,0,155,155,0,0,1.0,1.0,0,0,,,1064,0.29555555555555557,0,0.0,323,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_5pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,180,0,0,0,0,0,0,600,3600,3600,3600,600,600,323,0.5383333333333333,0.5383333333333333,0.5383333333333333,0.5383333333333333,0.5383333333333333,0.95,9000,9170,8116,884,0.09822222222222222,1054,0.11494002181025081,0.8850599781897491,0.9017777777777778,155,1064,0.29555555555555557,155,155,155,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,323,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_5pct,naive_temporal_window,9844,600,24,0.25,1500,0,180,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_10pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,360,0,0,0,0,0,0,600,3600,3600,3600,2163,328,176,0.29333333333333333,0.29333333333333333,0.5365853658536586,0.29333333333333333,0.37931034482758624,0.5658333333333333,9000,3968,3968,5032,0.5591111111111111,0,0.0,1.0,0.4408888888888889,272,1835,0.5097222222222222,0,272,272,0,0,1.0,1.0,0,0,,,1835,0.5097222222222222,0,0.0,176,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_10pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,360,0,0,0,0,0,0,600,3600,3600,3600,600,600,176,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.9,9000,9348,7307,1693,0.18811111111111112,2041,0.2183354728284125,0.7816645271715875,0.8118888888888889,272,1835,0.5097222222222222,272,272,272,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,176,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_10pct,naive_temporal_window,9844,600,24,0.25,1500,0,360,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_20pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,720,0,0,0,0,0,0,600,3600,3600,3600,2949,178,37,0.06166666666666667,0.06166666666666667,0.20786516853932585,0.06166666666666667,0.09511568123393317,0.3475,9000,1598,1598,7402,0.8224444444444444,0,0.0,1.0,0.17755555555555555,422,2771,0.7697222222222222,0,422,422,0,0,1.0,1.0,0,0,,,2771,0.7697222222222222,0,0.0,37,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_20pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,720,0,0,0,0,0,0,600,3600,3600,3600,600,600,37,0.06166666666666667,0.06166666666666667,0.06166666666666667,0.06166666666666667,0.061666666666666675,0.8,9000,9692,5769,3231,0.359,3923,0.40476681799422204,0.595233182005778,0.641,422,2771,0.7697222222222222,422,422,422,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,37,1275.0,1275.0,1275.0,0,0.0
wrong_id_same_service_20pct,naive_temporal_window,9844,600,24,0.25,1500,0,720,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
missing_plane_deployment,strict_service_plus_correlation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_deployment,correlation_id_only_ablation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_deployment,naive_temporal_window,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
missing_plane_identity,strict_service_plus_correlation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_identity,correlation_id_only_ablation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_identity,naive_temporal_window,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
missing_plane_policy,strict_service_plus_correlation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_policy,correlation_id_only_ablation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_policy,naive_temporal_window,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
missing_plane_telemetry,strict_service_plus_correlation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_telemetry,correlation_id_only_ablation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_telemetry,naive_temporal_window,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
missing_plane_incident,strict_service_plus_correlation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_incident,correlation_id_only_ablation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_incident,naive_temporal_window,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
missing_plane_recovery,strict_service_plus_correlation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_recovery,correlation_id_only_ablation,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,1200,600,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,9000,6000,6000,3000,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0,0,0.0,0,0,0,0,0,,,0,0,,,600,0.16666666666666666,0,0.0,0,,,,0,0.0
missing_plane_recovery,naive_temporal_window,9844,600,24,0.25,1500,600,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
collision_same_service_1pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,0,6,0,0,0,0,0,600,3600,3600,3600,660,588,588,0.98,0.98,1.0,0.98,0.98989898989899,0.9833333333333333,9000,8820,8820,180,0.02,0,0.0,1.0,0.98,6,72,0.02,0,6,6,0,0,1.0,1.0,0,0,,,72,0.02,0,0.0,588,1275.0,1275.0,1275.0,0,0.0
collision_same_service_1pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,0,6,0,0,0,0,0,600,3600,3600,3600,594,594,588,0.98,0.98,0.98989898989899,0.98,0.9849246231155778,1.0,9000,9216,9000,0,0.0,216,0.0234375,0.9765625,1.0,6,72,0.02,6,6,6,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,588,1275.0,1275.0,1275.0,0,0.0
collision_same_service_1pct,naive_temporal_window,9844,600,24,0.25,1500,0,0,6,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
collision_same_service_5pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,900,540,540,0.9,0.9,1.0,0.9,0.9473684210526316,0.9166666666666666,9000,8100,8100,900,0.1,0,0.0,1.0,0.9,30,360,0.1,0,30,30,0,0,1.0,1.0,0,0,,,360,0.1,0,0.0,540,1275.0,1275.0,1275.0,0,0.0
collision_same_service_5pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,570,570,540,0.9,0.9,0.9473684210526315,0.9,0.9230769230769231,1.0,9000,10080,9000,0,0.0,1080,0.10714285714285714,0.8928571428571429,1.0,30,360,0.1,30,30,30,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,540,1275.0,1275.0,1275.0,0,0.0
collision_same_service_5pct,naive_temporal_window,9844,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
collision_same_service_10pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,0,60,0,0,0,0,0,600,3600,3600,3600,1200,480,480,0.8,0.8,1.0,0.8,0.888888888888889,0.8333333333333334,9000,7200,7200,1800,0.2,0,0.0,1.0,0.8,60,720,0.2,0,60,60,0,0,1.0,1.0,0,0,,,720,0.2,0,0.0,480,1275.0,1275.0,1275.0,0,0.0
collision_same_service_10pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,0,60,0,0,0,0,0,600,3600,3600,3600,540,540,480,0.8,0.8,0.8888888888888888,0.8,0.8421052631578948,1.0,9000,11160,9000,0,0.0,2160,0.1935483870967742,0.8064516129032258,1.0,60,720,0.2,60,60,60,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,480,1275.0,1275.0,1275.0,0,0.0
collision_same_service_10pct,naive_temporal_window,9844,600,24,0.25,1500,0,0,60,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
collision_cross_service_5pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,0,0.0,600,1275.0,1275.0,1275.0,0,0.0
collision_cross_service_5pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,570,570,540,0.9,0.9,0.9473684210526315,0.9,0.9230769230769231,1.0,9000,10080,9000,0,0.0,1080,0.10714285714285714,0.8928571428571429,1.0,30,360,0.1,30,30,30,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,540,1275.0,1275.0,1275.0,0,0.0
collision_cross_service_5pct,naive_temporal_window,9844,600,24,0.25,1500,0,0,30,0,0,0,0,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,1275.0,1275.0,0,0.0
duplicate_exact_10pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,0,0,360,0,0,0,0,600,3600,3600,3960,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,360,0.09090909090909091,600,1275.0,1275.0,1275.0,0,0.0
duplicate_exact_10pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,0,0,360,0,0,0,0,600,3600,3600,3960,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,360,0.09090909090909091,600,1275.0,1275.0,1275.0,0,0.0
duplicate_exact_10pct,naive_temporal_window,9844,600,24,0.25,1500,0,0,0,360,0,0,0,0,600,3600,3600,3960,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,360,0.09090909090909091,468,1275.0,1275.0,1275.0,0,0.0
duplicate_source_conflict_5pct,strict_service_plus_correlation,9844,600,24,0.25,1500,0,0,0,0,180,0,0,0,600,3600,3600,3780,960,600,446,0.7433333333333333,0.7433333333333333,0.7433333333333333,0.7433333333333333,0.7433333333333333,0.95,9000,8127,8127,873,0.097,0,0.0,1.0,0.903,0,0,0.0,0,0,0,0,0,,,180,180,1.0,1.0,360,0.09523809523809523,0,0.0,446,1275.0,1275.0,1275.0,0,0.0
duplicate_source_conflict_5pct,correlation_id_only_ablation,9844,600,24,0.25,1500,0,0,0,0,180,0,0,0,600,3600,3600,3780,600,600,446,0.7433333333333333,0.7433333333333333,0.7433333333333333,0.7433333333333333,0.7433333333333333,1.0,9000,10107,9000,0,0.0,1107,0.10952804986642921,0.8904719501335708,1.0,0,0,0.0,0,154,0,154,0,0.0,,180,180,1.0,1.0,0,0.0,0,0.0,446,1275.0,1275.0,1275.0,0,0.0
duplicate_source_conflict_5pct,naive_temporal_window,9844,600,24,0.25,1500,0,0,0,0,180,0,0,0,600,3600,3600,3780,600,600,351,0.585,0.585,0.585,0.585,0.585,0.945,9000,10780,8406,594,0.066,2374,0.2202226345083488,0.7797773654916512,0.934,66,594,0.165,66,190,66,124,0,0.3473684210526316,1.0,180,180,1.0,1.0,0,0.0,0,0.0,351,1275.0,1275.0,1275.0,0,0.0
clock_skew_random_10pct_5s,strict_service_plus_correlation,9844,600,24,0.25,1500,0,0,0,0,0,360,0,0,600,3600,3600,3600,2025,315,315,0.525,0.525,1.0,0.525,0.6885245901639345,0.6041666666666666,9000,4725,4725,4275,0.475,0,0.0,1.0,0.525,0,0,0.0,0,285,0,285,0,0.0,,0,0,,,1710,0.475,0,0.0,315,1275.0,1275.0,1275.0,0,0.0
clock_skew_random_10pct_5s,correlation_id_only_ablation,9844,600,24,0.25,1500,0,0,0,0,0,360,0,0,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,285,0,285,0,0.0,,0,0,,,0,0.0,0,0.0,600,1275.0,1275.0,1275.0,0,0.0
clock_skew_random_10pct_5s,naive_temporal_window,9844,600,24,0.25,1500,0,0,0,0,0,360,0,0,600,3600,3600,3600,881,661,237,0.395,0.395,0.3585476550680787,0.395,0.3758921490880254,0.8552777777777778,9000,7901,6849,2151,0.239,1052,0.13314770282242755,0.8668522971775725,0.761,102,626,0.1738888888888889,102,84,84,0,18,1.0,0.8235294117647058,0,0,,,0,0.0,0,0.0,237,1275.0,1275.0,1275.0,0,0.0
late_arrival_10pct_30s,strict_service_plus_correlation,9844,600,24,0.25,1500,0,0,0,0,0,0,360,0,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,0,0.0,600,1275.0,31275.0,31275.0,132843,0.020506159118273595
late_arrival_10pct_30s,correlation_id_only_ablation,9844,600,24,0.25,1500,0,0,0,0,0,0,360,0,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,0,0.0,600,1275.0,31275.0,31275.0,132843,0.020506159118273595
late_arrival_10pct_30s,naive_temporal_window,9844,600,24,0.25,1500,0,0,0,0,0,0,360,0,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,1275.0,31275.0,31275.0,132843,0.020506159118273595
out_of_order_jitter_3s,strict_service_plus_correlation,9844,600,24,0.25,1500,0,0,0,0,0,0,0,3600,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,0,0.0,600,3452.5,4117.699999999999,4263.0,88857,0.013716310086135037
out_of_order_jitter_3s,correlation_id_only_ablation,9844,600,24,0.25,1500,0,0,0,0,0,0,0,3600,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,0,0.0,600,3452.5,4117.699999999999,4263.0,88857,0.013716310086135037
out_of_order_jitter_3s,naive_temporal_window,9844,600,24,0.25,1500,0,0,0,0,0,0,0,3600,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,3478.0,4106.299999999999,4263.0,88857,0.013716310086135037
compound_adversarial,strict_service_plus_correlation,9844,600,24,0.25,1500,360,0,30,0,0,0,360,3600,600,3600,3600,3600,1225,540,294,0.49,0.49,0.5444444444444444,0.49,0.5157894736842104,0.8263888888888888,9000,6565,6565,2435,0.27055555555555555,0,0.0,1.0,0.7294444444444445,30,325,0.09027777777777778,0,30,30,0,0,1.0,1.0,0,0,,,685,0.19027777777777777,0,0.0,294,3859.5,33627.1,34148.0,207187,0.03198218640980519
compound_adversarial,correlation_id_only_ablation,9844,600,24,0.25,1500,360,0,30,0,0,0,360,3600,600,3600,3600,3600,930,570,294,0.49,0.49,0.5157894736842106,0.49,0.5025641025641027,0.9,9000,8175,7296,1704,0.18933333333333333,879,0.10752293577981652,0.8924770642201835,0.8106666666666666,30,325,0.09027777777777778,30,30,30,0,0,1.0,1.0,0,0,,,360,0.1,0,0.0,294,3859.5,33627.1,34148.0,207187,0.03198218640980519
compound_adversarial,naive_temporal_window,9844,600,24,0.25,1500,360,0,30,0,0,0,360,3600,600,3600,3600,3600,600,600,468,0.78,0.78,0.78,0.78,0.78,0.945,9000,9594,8406,594,0.066,1188,0.12382739212007504,0.8761726078799249,0.934,66,594,0.165,66,66,66,0,0,1.0,1.0,0,0,,,0,0.0,0,0.0,468,3902.5,33628.899999999994,34159.0,207187,0.03198218640980519
control,strict_service_plus_correlation,9945,600,24,0.25,1500,0,0,0,0,0,0,0,0,600,3600,3600,3600,600,600,600,1.0,1.0,1.0,1.0,1.0,1.0,9000,9000,9000,0,0.0,0,0.0,1.0,1.0,0,0,0.0,0,0,0,0,0,,,0,0,,,0,0.0,0,0.0,600,1275.0,1275.0,1275.0,0,0.0
