event_count,trial,seed,query_type,sample_position,query_key,row_count,row_sha256,full_indexes_connect_plus_first_query_ms,no_service_index_connect_plus_first_query_ms,no_correlation_index_connect_plus_first_query_ms,no_lookup_indexes_connect_plus_first_query_ms
50000,2,9339,correlation,10,corr-9339-00007865,6,6e4c67a5446b36e5b7e6b3b89018aebf1ead16d199ff60ffa2f4019ebbbbd03a,0.304042,0.1735,4.38825,4.633625
50000,2,9339,correlation,11,corr-9339-00004803,6,0e1bf68f69c907c4eaae48d1078d4ff998bbd56ed1d534bdff92e5deb81fae13,0.255542,0.12025,4.454958,4.391667
50000,2,9339,correlation,12,corr-9339-00001326,6,e7278e0dbf0f336b1008827953e98f1c22c19b3b7336ce9fc6d4183ffcb0c73d,0.201833,0.11725,4.385959,4.153917
50000,2,9339,correlation,13,corr-9339-00006253,6,d095bc618901aa86cfba14b3814a23daa5c865a6fe5711f75b22bad1a756cb40,0.303709,0.2415,4.274209,4.377792
50000,2,9339,correlation,14,corr-9339-00003677,6,e28555732f84d7fa7b140de5e365093615fd329da7c281c3e83c28ba8272d1b2,0.25675,0.171292,4.114584,4.433958
50000,2,9339,correlation,15,corr-9339-00001149,6,a25e1d824abade5b7cb5940d6b75c12af559a45218b6a2e9f06b9a864ed7b2e3,0.20275,0.117125,4.363083,4.257625
50000,2,9339,correlation,16,corr-9339-00003110,6,fb66fa85aeeb8b5f20ded106a55420f9e9d9b8ff135d80cbb90f423c1552017a,0.235666,0.118292,4.105166,4.305667
50000,2,9339,correlation,17,corr-9339-00007469,6,949d347d6c02cbce9a5c3c962a602d1915289dfe96cdb629341c44e11cfff8d7,0.178709,0.116042,4.483417,4.666
50000,2,9339,correlation,18,corr-9339-00007727,6,9806b2924351f9e60ab8988320a380d5c258f66d8f7bf6d3eeff6e175cc9e498,0.212625,0.290958,4.183916,4.395125
50000,2,9339,correlation,19,corr-9339-00001348,6,1724f74a3a1fb90366f884e0b251dfe52fac8c41dabcca76b4793f8a5d243fad,0.327458,0.153333,4.249833,4.527375
50000,3,9440,service,0,svc-0010,246,83e452056357c6efa5de0edd82b926219348a3db86f816c6003300ce43667709,0.519042,4.048708,0.518709,4.105584
50000,3,9440,service,1,svc-0187,252,60ec200611375e35afa3aec283809754fc387cc7b8061b7398ead98ebcdafcd7,0.394958,4.033083,0.42,4.043333
50000,3,9440,service,2,svc-0149,252,3cb981b6e33d914bc9fa657b1779522e099c6d18ddf44cc8181672ab2a720f36,0.537375,4.442625,0.561917,3.893833
50000,3,9440,service,3,svc-0091,252,68a454830535cd318780a21cf0e5fbca55b9a83b85756c65338a3aca09890616,0.539834,3.883875,0.396542,4.06475
50000,3,9440,service,4,svc-0019,246,50d5730b1719150e384608d16594dbb2cf27c29564ac56cd05f66dfadf9f5cfd,0.411042,3.91675,0.49425,3.994875
50000,3,9440,service,5,svc-0183,252,e3dffbb6cc5e40559ebe922250f3103b7cf83c7119c598d084c67a93a66e7bd2,0.388958,3.743375,0.421583,3.90275
50000,3,9440,service,6,svc-0007,252,30f665d54724634424ec49b230ef6489958a83b733eedbb1894d2f5e354d05b1,0.523042,4.110334,0.476875,4.482417
50000,3,9440,service,7,svc-0171,246,e6f1ba1e9301a9b914b98b3456e673e995f95d8696a786909bae649cd2a4bde1,0.465583,4.121542,0.402125,4.194542
50000,3,9440,service,8,svc-0180,246,6104cd651ed6772231044ddaaba842c253d5693962afc086157c46c1c59abc6e,0.435459,3.982,0.447,4.026542
50000,3,9440,service,9,svc-0023,252,5863ce30f1000a351905e03afbaa5c124521cebb764a53e7047f62f2fd4a34a6,0.390917,4.025042,0.44075,4.131
50000,3,9440,service,10,svc-0114,252,3d7e60d3a62ca9169430cb2b288ab64ac90fd219df9d8d57a223228edda7bd3a,0.517125,4.043084,0.472083,4.18475
50000,3,9440,service,11,svc-0144,252,960c1babe76f298c22ca332f61a79b0cee1a37ad05758de25583adda48649da6,0.52725,4.786042,0.489583,4.1015
50000,3,9440,service,12,svc-0171,246,e6f1ba1e9301a9b914b98b3456e673e995f95d8696a786909bae649cd2a4bde1,0.480083,3.992792,0.488708,4.283833
50000,3,9440,service,13,svc-0085,252,8d93281a3dd84aaf056015e38066d17b0b15d79a24881106b78e600ebc60c43a,0.483292,3.900292,0.507667,4.09575
50000,3,9440,service,14,svc-0168,252,0342d39ef7202cc4aa65ca5ffe7b399b31e62e1e0264e50202103ebf79ea6f8f,0.594125,4.742666,0.503833,4.041375
50000,3,9440,service,15,svc-0191,246,bd2347d0357b180782fe33503b255366ad110522e80847b1c1d3b04940ac78ed,0.436125,3.888208,0.386041,3.77075
50000,3,9440,service,16,svc-0174,252,840ea6ffaaea9e89d56c048fa59f90f422fda3149971068b2d0097b07528f0b1,0.486667,3.953833,0.458,4.632958
50000,3,9440,service,17,svc-0132,246,af3c62b040d14347296afd12fb9cdc214b62e5fc893306da194e2de0d408ee9b,0.38125,4.201084,0.59825,4.249458
50000,3,9440,service,18,svc-0111,252,22e50e39de2b6377593f51f0e80d008f1df358fd0753e52b4d417b8eb9ebbb20,0.426291,4.309,0.551625,4.038958
50000,3,9440,service,19,svc-0042,252,b72773c9c23251964a9ee1abf6881472954f3cdd4a9ad78b05a21992e58f04e7,0.435667,4.472708,0.421667,3.7845
50000,3,9440,correlation,0,corr-9440-00000624,6,a82551a33de3517294b4a62548663b8db424f64d5e1e675946ff7f649e9cc5f2,0.255541,0.136083,4.373916,4.163208
50000,3,9440,correlation,1,corr-9440-00005962,6,d0f856af9c5d1317ce879fde7e788345031d99bbef4fb026e88a1abea17f4d37,0.121667,0.239958,4.256875,4.23625
50000,3,9440,correlation,2,corr-9440-00004352,6,ec18f2d80ccbae436c1b59d9f63661f27fd923132c4401ea67180964da05c33f,0.155334,0.190583,3.726042,3.988833
50000,3,9440,correlation,3,corr-9440-00004118,6,6069ef6116ef509ae6b9c858b3891318d3f2d829bb485203f498ca7f1bb4ead1,0.207583,0.135417,4.28825,4.607
50000,3,9440,correlation,4,corr-9440-00003040,6,23bfcea440391b85e759ef1e4bd56ec1b9b8e9e7b21a39763ad753c2a0af32a6,0.17425,0.116083,4.130708,4.01325
50000,3,9440,correlation,5,corr-9440-00001164,6,67721f06aeffe77f13bea1aa8c590421d8704c61bfc0a83f7e35b6836a152227,0.248834,0.229,4.301291,4.335
50000,3,9440,correlation,6,corr-9440-00004596,6,d271de50e37b6d16834c261fd2713ca5f2e70ed893132cca382bf3f746edcb82,0.192083,0.124542,4.105708,4.125667
50000,3,9440,correlation,7,corr-9440-00006215,6,5f750c70a16924cae30ba2002eeba86ed8b2da93854cc63616295169f3ed7f1e,0.293083,0.344375,3.979667,4.47
50000,3,9440,correlation,8,corr-9440-00005283,6,6284d28af27db897658032728e0fa6c6eb7f0319f915b350818e54632313590f,0.198875,0.115334,4.148708,4.407125
50000,3,9440,correlation,9,corr-9440-00000597,6,bd5d404299f940a6b870e067d833ff2d762ab657d40e35260d9afc603eb424d4,0.2335,0.299458,4.509375,4.33275
50000,3,9440,correlation,10,corr-9440-00005837,6,de1d7f35f17f22539b27074ff08884bfcceca1c9c6d6624cea09479e4279e35e,0.206375,0.117833,4.059625,4.174833
50000,3,9440,correlation,11,corr-9440-00002369,6,18712cab63d893bc7e92cd32f37d458cdba0fd7f8ee88f37c2b48e444719779e,0.308792,0.137125,3.933417,4.106208
50000,3,9440,correlation,12,corr-9440-00004553,6,144ab2ce0222f8fdc817bc773d8d13a4da6c6185c1d183604c965a9de70a70d4,0.251458,0.130834,4.665584,4.583167
50000,3,9440,correlation,13,corr-9440-00004189,6,d12322fc022270edc6d85067bc15bbc80cfa0394318b33035a80b09fda91bef8,0.325667,0.227791,4.302041,4.339458
50000,3,9440,correlation,14,corr-9440-00006176,6,7cce9fecda00144c1842f392d35af3d6c71397830fbcdf06111c577fd0796d93,0.180292,0.113833,4.261959,4.012375
50000,3,9440,correlation,15,corr-9440-00005916,6,6c4e3f2bae77b1db37afecd0d627c2b6d3f97419a525833079c4e8f2e3cd572d,0.26375,0.145667,4.445667,4.279291
50000,3,9440,correlation,16,corr-9440-00006206,6,fe6273cbc2e4a96cd63e7cfa5bef53825a4feb5e77af7b8067f798854fc6e0cd,0.26875,0.138417,4.01275,4.175
50000,3,9440,correlation,17,corr-9440-00006168,6,86b980058ba326e6935a9163c880f35f567c363b420298504b47860465fb3570,0.194667,0.211916,4.016292,4.309167
50000,3,9440,correlation,18,corr-9440-00002858,6,2d1ac9273b55c1faa0cbb07ad95870d5d4211b053446fda07216c39f1339cf13,0.191875,0.122833,4.201542,4.148625
50000,3,9440,correlation,19,corr-9440-00004043,6,25520f845b1acf2269694e8896d9171d982bf232a0935a5a8578a91862825e92,0.191792,0.105875,4.043083,4.1475
50000,4,9541,service,0,svc-0072,246,c37af2c115a58150fbe00cd5b731ff9256eda52ba72eed80ae417792f788769a,0.71025,4.346625,0.544583,4.264334
50000,4,9541,service,1,svc-0160,246,17c58fcd9ea41dbf93b970cff9ec44b3c21c695307508184a21911dd0006a04e,0.4855,4.3905,0.4965,4.289125
50000,4,9541,service,2,svc-0138,252,ce8fbce40883fbd28cb9df3ca803b6af217c2ff97702c2549dea55fd146e1aef,0.534458,4.331583,0.448417,4.480666
50000,4,9541,service,3,svc-0057,246,80e75bcba79ad2acd2443b52e770d44da12e29a893b07ce1dab31991a45b1fe1,0.449375,4.330666,0.467125,4.7595
50000,4,9541,service,4,svc-0063,252,5054189ca9e296d70a7c0a042bd7828fb92bc8c9af838416ea95c3cb1e7e8881,0.434,4.48625,0.609083,4.623208
50000,4,9541,service,5,svc-0160,246,17c58fcd9ea41dbf93b970cff9ec44b3c21c695307508184a21911dd0006a04e,0.520709,4.524,0.53025,4.039208
50000,4,9541,service,6,svc-0148,252,ff5ca3774e8130d0121c5a8aa19e8f593e9fd46c3c6503306342d7cd3956a1b5,0.609333,4.454583,0.394666,4.261625
50000,4,9541,service,7,svc-0022,252,6c83d705e3de19a02c958f210cf47ffe2e56fc5ef0abcde02717a0c764cdc43c,0.64025,4.347625,0.5825,4.402459
50000,4,9541,service,8,svc-0123,252,270063115a80dced4f57921cbd45fe5f25a78be7a0fdde01ebc14c901a8bf56b,0.572166,4.170791,0.457167,4.281542
50000,4,9541,service,9,svc-0085,252,dd685ab607b3d38ee8624ed6cd2763cf61c99784080be349f95ca4f6eb6803d2,0.448083,4.671833,0.601917,3.972042
50000,4,9541,service,10,svc-0047,246,e811fe06a6cb8098543e3ac397a0f99b58c8a628c3ac68d97bc37866f75c1d9e,0.624958,4.333792,0.467875,4.381
50000,4,9541,service,11,svc-0038,246,2b0b1cdc99cd22512c0196be3130ee645670e405afe57f40ce25b768f050a9c7,0.65625,4.066333,0.443334,4.043208
50000,4,9541,service,12,svc-0171,252,eb2a49da5d9d259686771177aacab1da44a3dff4562ce3fb55cb784e2b0e8676,0.376959,4.181083,0.586541,4.639542
50000,4,9541,service,13,svc-0025,252,64f5172707d8ba3b6351b7e006e8f6ea008a8a8537f0aed07d15f02e838cfef2,0.570542,4.206791,0.547208,4.224875
50000,4,9541,service,14,svc-0064,252,78636d823e7d132e0b9459548d20a688f68a2f8b0a32b56332d60df86297255f,0.434041,4.280709,0.571042,4.232958
50000,4,9541,service,15,svc-0077,246,8617aa95fd06c8a53d3b8b89d4dd3be653001ac921e9c584f461f30f6d35b1fe,0.450917,4.244084,0.534167,4.112833
50000,4,9541,service,16,svc-0177,252,820f4715c461b8ef2741abf4cbe71d2264b7ac61cd25ac70eda2db79addf4eb5,0.379375,4.064584,0.499417,4.086917
50000,4,9541,service,17,svc-0143,252,110a576f9c81e163bf1e211e26f16d1e7a768f558620d88fa9f5ca898c9eaca0,0.474416,4.2555,0.511625,4.317417
50000,4,9541,service,18,svc-0104,252,864f71eec84257a763c3ece432536ff5a7157bad959a9f80b12c88a935ed4858,0.371417,4.020709,0.538125,4.612459
50000,4,9541,service,19,svc-0190,252,6a2f74e472bb4d1da53da661d888a850157a16dffd7929dbcbedf5254da61313,0.645125,4.222625,0.47025,4.396334
50000,4,9541,correlation,0,corr-9541-00002520,6,f415c16256b8bbfbadc36e6f02e0865c9156b4b4fc25a7917bcca6220d53304b,0.20575,0.14625,4.152084,4.39325
50000,4,9541,correlation,1,corr-9541-00004584,6,6ae459bc4a64d2416b9384d98122fc4d53c66f217353de255339ba23d8233864,0.3545,0.152875,3.985083,4.513875
50000,4,9541,correlation,2,corr-9541-00005086,6,4366cba3568d74ffc016eecbe21a996b349b9c2be81cfba2ab288bdf727cfaf2,0.214375,0.120792,4.543208,4.084708
50000,4,9541,correlation,3,corr-9541-00004614,6,f25099e09ee751df7c07bf9884b32353b9e44ff325f62e623666c69aca510471,0.313667,0.14175,4.366167,4.176625
50000,4,9541,correlation,4,corr-9541-00000769,6,5b2592797e0c37ab04a3e72815f05b901ef37da52c3ffbf31e44ee85b5040179,0.295625,0.1915,4.023166,4.541542
50000,4,9541,correlation,5,corr-9541-00005997,6,5d7e9989966b1f1143af1d72d9483201520507ab7e59c691782dedec8d035f4e,0.408375,0.141292,4.337042,4.402625
50000,4,9541,correlation,6,corr-9541-00006673,6,6a2ff0bb1310b0028facbcf1224913b2f73823de3e10656737b28ac47eef24c0,0.181125,0.113667,4.098333,3.893583
50000,4,9541,correlation,7,corr-9541-00000467,6,f1ecf426a7559d493278b42a5fc696e967985ab47e80262286b1082619f254db,0.17825,0.107042,4.400875,4.117292
50000,4,9541,correlation,8,corr-9541-00001991,6,2b2879b71c80ff798f9bb0a95826c144df14963dc236943c40b2e6e5bfd85c02,0.185166,0.194917,4.113416,3.955625
50000,4,9541,correlation,9,corr-9541-00005116,6,29459f44f6590bc5aaafb8a393611e8b2098a69ff427c459a6e6e76505e97613,0.263709,0.142167,4.269875,4.5445
50000,4,9541,correlation,10,corr-9541-00006400,6,b43276568ec4adf791d5d4f53ebbf8b5a420ac33df017195ed559b4be13a677b,0.310042,0.150917,4.500667,4.390792
50000,4,9541,correlation,11,corr-9541-00003749,6,ff631d8fbcd0a90164bcf718365f109d00a2d8f307592904d2097c861e4ad74f,0.270792,0.131,3.805584,4.930208
50000,4,9541,correlation,12,corr-9541-00007341,6,7909550a68af3eae7df54622f98dbb54a164954bba4227668a9da2568ac27efe,0.285792,0.29375,4.315875,4.265375
50000,4,9541,correlation,13,corr-9541-00000586,6,942dc7c7c088153a9c46b4f1b297f8c0a04e07b93fb43548c2dd0ed595cfa3da,0.264166,0.141375,4.249459,4.5985
50000,4,9541,correlation,14,corr-9541-00003818,6,8da79a243732049449bf880cdb9529cc0f3458eff00847c34bbda09eacdb48fc,0.22275,0.116959,4.902208,4.088958
50000,4,9541,correlation,15,corr-9541-00001385,6,8b0f7a9655d7b32e8fbd75d8a2f3056cb2d28c5f07d16926e527409840fca7e6,0.294,0.276875,4.599459,4.621167
50000,4,9541,correlation,16,corr-9541-00007729,6,148a02b9bd54d437e6a4b6c3b4954eddd3a159d944fd5c583c1ff5394f6009fa,0.249792,0.275708,4.211709,4.658667
50000,4,9541,correlation,17,corr-9541-00007748,6,e3ca68db252f52988acd1208c8d2379c54e38966cc078b8c360a487b2627525b,0.2985,0.131417,4.627916,4.744125
50000,4,9541,correlation,18,corr-9541-00007737,6,2f1f2db3580573df4f690ad1dac0c3608d3ae0231695cf69074c9e5bf59dc64f,0.283083,0.120333,4.715375,4.237458
50000,4,9541,correlation,19,corr-9541-00001571,6,696b82f55a78fe2a012c11fd810b9213c5ce079dea050f7bc915516643fad319,0.265041,0.177375,4.369291,4.712583
50000,5,9642,service,0,svc-0074,252,91baf23810c62ab78f136a5bb297b4dca37328b8f505d6383619eaf4548e8eaf,0.502541,4.11125,0.531292,3.945834
50000,5,9642,service,1,svc-0025,252,5a9fa1626988e25104d2a6b5bca4a6d7a6acbf6dc0f8e186834a084c1ceb3aa4,0.4505,3.866167,0.39875,3.747958
50000,5,9642,service,2,svc-0171,252,e5e922affc254447c34ea9d66309a5b59493042298f5a7af5ee56f63bee1c66a,0.414208,3.896833,0.411,3.887166
50000,5,9642,service,3,svc-0183,246,a59d965a811b2d0498ef8e1091198b5e75c5d2d9a5b08b1d2274e6f7bab97806,0.408958,3.764667,0.463791,3.852125
50000,5,9642,service,4,svc-0081,246,59726e8f156cebbc799f67a935845ddc6a266b6955e4cffd53053a7065ad1624,0.419292,4.008208,0.426375,3.921084
50000,5,9642,service,5,svc-0098,252,fa20745cd6b98d4030165076ad907c9f8bf4dba95d06fb80ef48439c52937fa6,0.409958,4.2135,0.573,3.791
50000,5,9642,service,6,svc-0120,246,d49be7760a44ed44c651a78c4b25a1a6db3b16dbe86a77e92334abdd4f2a0104,0.486459,3.806459,0.426541,4.488708
50000,5,9642,service,7,svc-0016,246,cdec84d8ecfe26e09f3c3f1601eacdd10cb2a43d0ba9f0cbdfd093da5dac7d97,0.39375,4.143875,0.494583,4.235084
50000,5,9642,service,8,svc-0075,246,09fff510d7776ab5a1da504bd509ca557f3dad164f757f8203b8e86c31736495,0.4795,4.052584,0.472,3.972083
50000,5,9642,service,9,svc-0088,252,f68c324d330024142b916552901f5e863dc80e63d159c5e0a333184a1dc2f5ff,0.43975,3.935666,0.436834,3.913958
50000,5,9642,service,10,svc-0040,252,55227f99b1a60efadcdfd219efac36fc800567946f746640a6542ce674f53b43,0.464792,4.0335,0.452208,3.946292
50000,5,9642,service,11,svc-0060,246,935a379b31fde994876cfa8b16a88c494ec51f3dad2203f2f67a7d9d7e3f16cf,0.433167,3.802625,0.50075,3.910292
50000,5,9642,service,12,svc-0086,252,56e8079c7cae6d74d77ebcc7d28cc59c20c1c90ee16f8225e2c364ab5c01a1d6,0.492459,4.341542,0.435709,3.93975
50000,5,9642,service,13,svc-0146,252,f6a848d59f6d222fb6dc13c4d833ab61964ef6d2e4686c5dd826cd35b39adef6,0.465042,3.913375,0.36125,3.606917
50000,5,9642,service,14,svc-0119,246,8741a8e1c4ff89f890777c089c8b2c50423403bf2b803b14bcfae716e2e88fba,0.513917,3.9055,0.444666,3.991083
50000,5,9642,service,15,svc-0117,252,1bdd296648e3a7bb6ffec0cdecc61d9d81348a50fb5d162a9fd5e02812c1dee2,0.397375,3.882583,0.398,4.003958
50000,5,9642,service,16,svc-0196,252,c726e12b1f489508d84de13992c226051c21e5de30eb7c5ba4c3cef52eba3147,0.442833,3.750959,0.450208,3.894875
50000,5,9642,service,17,svc-0000,252,45c1d5c5a682688f288f775d088403183469b00dc42a8f2ad5dcbdd77499ffa3,0.503542,3.82175,0.3595,3.7035
50000,5,9642,service,18,svc-0191,252,f66d77391f6dee43bfe922d63d59904822d23b84b74a8e64779f93d80527b06b,0.493,4.189959,0.555417,3.951084
50000,5,9642,service,19,svc-0128,252,6669081f6a109a044390c428ec46f00b33891046c49e879a1f9820ceed9fd0d1,0.424916,4.06,0.427375,3.975459
50000,5,9642,correlation,0,corr-9642-00003574,6,a70807fc848945920f62179c370eb65e2b6f4012b34b2c7cc17f5399ed3be02f,0.254833,0.132792,4.075,4.10275
50000,5,9642,correlation,1,corr-9642-00007497,6,6be9620f0acfb5441bf61a798afcd3d466be2bfa9bb47513f5195a1332f73b07,0.265417,0.184167,4.228375,3.7475
50000,5,9642,correlation,2,corr-9642-00006465,6,a1f25772abe14522ec53b1e8e0f112bab0b34bcb6cb5d5f1a6d89bbeccec8cda,0.190166,0.115708,4.595625,3.969458
50000,5,9642,correlation,3,corr-9642-00006477,6,eb29c0aa739ecd409014222049139f62c9e06d502d6d473899486787062a5253,0.142125,0.211375,3.873167,4.017833
50000,5,9642,correlation,4,corr-9642-00002093,6,7df8a6dd286a58de72a1616b202663b5af79fe03c6d40e7c5a943b882b4f4e14,0.255333,0.136208,3.795375,4.259333
50000,5,9642,correlation,5,corr-9642-00000613,6,27f24e6f26fbfbc9b58b914dcf8ac48adc322f037fee8e3697bd05ccbb4f7983,0.168541,0.1045,3.872542,4.178417
50000,5,9642,correlation,6,corr-9642-00007006,6,ec48c688134bc8bb68c1f8c9b94cffee3a277fcad34fd53aa39ceb1335f35fda,0.225125,0.123541,3.889709,3.987042
50000,5,9642,correlation,7,corr-9642-00001197,6,116830b3c77defd383866cdada8eeeac040ec00898b0eb62e3ed53a511a2ed4f,0.160584,0.185,4.113833,4.210125
50000,5,9642,correlation,8,corr-9642-00004624,6,71d47a91800110a4154b4637e780a52e28fa6cb7e35205fab85f351b34cd17c8,0.223083,0.1245,3.952166,4.184958
50000,5,9642,correlation,9,corr-9642-00007414,6,442044e57f7c6de68546a20aca5d27378b81037e6842c7880c10128e0f86318d,0.152875,0.107667,4.280417,3.726417
50000,5,9642,correlation,10,corr-9642-00000872,6,4c1d717196fc93b9c8f70ac3dc28173b1ed1ca9f3888a3bc401da1ab7f6f754a,0.312167,0.156792,4.31025,4.482583
50000,5,9642,correlation,11,corr-9642-00007644,6,0e4f200f29a41636c4e901ea898c26a8409b2188425003e14756313d6bb33495,0.239417,0.290625,4.115167,4.058125
50000,5,9642,correlation,12,corr-9642-00006360,6,1aa1019997a25ddff542b3a18a4d899fd0c2b2b4452eb2d93f79a281b977fe4f,0.257417,0.141167,3.806125,4.022083
50000,5,9642,correlation,13,corr-9642-00005674,6,a9a2d17765ad65c76a1eb01f4d07014b38b25667415fb71a0c6275809a22b3ad,0.282708,0.144083,3.842375,4.086666
50000,5,9642,correlation,14,corr-9642-00006706,6,3b2472c70fc93cc9c347a4a9cbde22a290ef0500484df7a170d95eab60710573,0.181625,0.11175,3.971042,4.472208
50000,5,9642,correlation,15,corr-9642-00008285,6,eab7b1d80188ca6a0e3ae640ba3b014c9967283396024cffe57bc2a2cd0d6a36,0.216792,0.235417,3.907792,4.158417
50000,5,9642,correlation,16,corr-9642-00007852,6,e7d8daddb1287f8cd54b1b5b829419f914a71b220ffae02e3aabeb1e78eba1de,0.212916,0.121959,4.428,4.472875
50000,5,9642,correlation,17,corr-9642-00004331,6,7178528d4d07b59d5b7d351327b3ee2c4d401327db6470d03c31e72cd4ae3197,0.256083,0.131834,4.35575,4.090042
50000,5,9642,correlation,18,corr-9642-00000489,6,e6be58068e6c5649c439e58fab13355486a1c94a0306e4aa5be5f9678c4e6b05,0.220083,0.1285,4.229,3.977125
50000,5,9642,correlation,19,corr-9642-00006638,6,1a304e0f34d3e13389938a666658ba742b7269f8370b6ce9430f87a43a4ba187,0.206,0.15425,4.306875,3.940792
50000,6,9743,service,0,svc-0063,252,d203939aab8de7b2e7c29295ce052e5fa9b624dcf08957effbbe4423cb080cec,0.495375,4.233292,0.585584,4.226292
50000,6,9743,service,1,svc-0123,246,d733818523a577fc2e9a3a4f4d73a76d239a0e686c703001e3fd7d742a07a61b,0.525417,4.61175,0.513791,5.016041
50000,6,9743,service,2,svc-0058,252,824afbeb3e6c6b9341ab843b6f8f35fe2cd2367c154c69e7bd2d6133c0294571,0.430625,4.287,0.553,4.277917
50000,6,9743,service,3,svc-0128,246,120e86451b780e9cb1cd3027cc6b65840fa6866d0d0f84e5063cdc943588d779,0.546125,4.600083,0.518792,4.258167
50000,6,9743,service,4,svc-0005,246,9efbe9282d11f48f2be2d91adbffbddd6afffdb3e95794c94f38a06983aa3f1c,0.511291,4.211916,0.393417,4.305708
50000,6,9743,service,5,svc-0015,246,890f81a3c95e0cc2a57907a2f9d3041c1e556cda64491bbb2f797b9788825348,0.594,4.5975,0.619291,5.22925
50000,6,9743,service,6,svc-0139,252,43abedda83b2457916a26589bda27bfae078666a680a53d15d9e912360d098e2,0.47,8.691,0.716334,4.774417
50000,6,9743,service,7,svc-0021,246,20968571f4a6206bc566f5d557227e8b6e2d9e1bc6a815f59786c8910d67062c,0.430292,4.285333,0.497084,4.025958
50000,6,9743,service,8,svc-0128,246,120e86451b780e9cb1cd3027cc6b65840fa6866d0d0f84e5063cdc943588d779,0.473291,4.2085,0.500875,4.222833
50000,6,9743,service,9,svc-0118,246,304dd1475b2a264985b10e5c976ab67ff1ad00bcc86333ec64c635293b60ca0b,0.512625,4.0855,0.429375,4.201208
50000,6,9743,service,10,svc-0023,252,efb7e6aee784563b5dd33b179a04487cabe9cef4ffeab52cbeb0c7b4ef8118ec,0.3885,4.14575,0.446667,4.276208
50000,6,9743,service,11,svc-0165,252,a1c73d2deb65cb7926a8828fd165ab100b0bbd3f08aeb141edd8662b98e9e79c,0.452125,4.178292,0.472042,5.175458
50000,6,9743,service,12,svc-0125,252,3df8d041918ab44b787f0e1b9a99e14a68be974e80b981087d74959bf1710c60,0.501084,4.183375,0.399666,4.155209
50000,6,9743,service,13,svc-0030,246,d7f7419f031657d4f315b5fa1dbc3167353e6e463f38d3a1f76fba4fcb938bd1,0.455833,4.080916,0.433,4.195375
50000,6,9743,service,14,svc-0009,252,2505bf569ee2fe626f355e595a6d5ffcb3456d28e7cb16b3699566648001a623,0.41775,3.853917,0.497042,3.97025
50000,6,9743,service,15,svc-0102,252,05e3ea2d8f6a92194cb4042c9e60fd13964c628f09d68f45791cc7301f07cd63,0.446583,4.149959,0.440708,4.140708
50000,6,9743,service,16,svc-0070,252,e21958be4eaf4f600a0777f0330b6c628370ae6af005ec55d1d65859cffff7fa,0.458291,4.021,0.397459,4.00875
50000,6,9743,service,17,svc-0104,252,bebfcf6b5603c649a95e9f79f7fbb0d9806a5500267c38078d1a7dc671b06791,0.436125,4.199208,0.455375,4.078334
50000,6,9743,service,18,svc-0183,252,2b9f135bdd30207a36afbf4be99007e0c174dadab79b45501aa11ead603182df,0.371625,4.56075,0.498625,9.698583
50000,6,9743,service,19,svc-0055,246,f270631f70e67b54d365e44c961c1cd2557176b0939c8866fc678c3880b0301c,0.476583,4.357666,0.465875,4.401333
50000,6,9743,correlation,0,corr-9743-00003113,6,fdfdfe426d3b58abcc51f43dc7d8ab1cbaec750965100b89776f3c4773f68515,0.199375,0.111458,3.968667,4.133667
50000,6,9743,correlation,1,corr-9743-00007054,6,2350770787a09960dfc0d8f2e0b34d6a0ceb2fc97dc0fcd964132a44c5b148f2,0.17775,0.113917,4.145625,4.336916
50000,6,9743,correlation,2,corr-9743-00007651,6,c624bbfb3cbf671a981a6d75a4c2e8abc00718cfb17163d7043da55e17273081,0.157417,0.175584,4.070375,4.197709
50000,6,9743,correlation,3,corr-9743-00006454,6,3cf597bc370d4317434228ae8581d760ae726622475fe01675fe3e301724af9c,0.170125,0.11875,4.141917,4.272459
50000,6,9743,correlation,4,corr-9743-00001943,6,787e73c8f28d3811aae4cdd3cdb40bcb13a619c704f4459652d0a0563b9df41e,0.171209,0.119875,4.056875,4.086666
50000,6,9743,correlation,5,corr-9743-00003815,6,da8377090750788c26398afb0684d474b8f27fc78bb25a94b7374546d1bc4fad,0.169667,0.115042,3.982834,4.259542
50000,6,9743,correlation,6,corr-9743-00003281,6,0e6f587b5489b6574e9947022c49abc5dc51a12c6b91310318218112554a9d84,0.164959,0.207166,4.164875,4.141208
50000,6,9743,correlation,7,corr-9743-00006820,6,b94c7c71c40b61ead0cac7bf679c674e2af565ec8fe60bdb51a17bff4e5a2994,0.1625,0.115458,4.035125,4.171667
50000,6,9743,correlation,8,corr-9743-00000294,6,25648920bb70d67f36876857f7308131db527d6e0c1c48274bf68abbc191d298,0.185083,0.122417,4.060042,4.146208
50000,6,9743,correlation,9,corr-9743-00000695,6,c90c0fcb1d348c540a48ca2e5c76aa291e3d4beaec7ac38667af9d911fdb9319,0.1505,0.10625,4.157708,4.178916
50000,6,9743,correlation,10,corr-9743-00002842,6,52e68d3a2123db5b387b3adb3008cdc9ef4de827433c67070b0cdefcea280151,0.18575,0.185083,4.046792,4.239875
50000,6,9743,correlation,11,corr-9743-00000428,6,6357f5586da5452f3fa1b7ee77b2914e7dbad9c2d2dd6753bc7967db6b84f179,0.236334,0.1385,4.224125,4.240625
