source_type,source_id,source_ts,observed_ts,actor,service,intent,policy,action,outcome,source_pointer,correlation_id,content_hash
kubernetes.audit,a57991e2-3cae-4b41-ba2e-f35918bfebe4:ResponseComplete,2026-09-02T21:00:05.444280Z,2026-09-02T21:00:05.448617Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://a57991e2-3cae-4b41-ba2e-f35918bfebe4,eacp-gha-1324720646-33682116347-3,29cbf74352ca96a4b8cc41c149c363d3a5c3daff2f3122175431bbf693abbc65
kubernetes.audit,dce58447-8f57-4847-96b1-401ee27e2995:ResponseComplete,2026-09-02T21:00:05.449327Z,2026-09-02T21:00:05.453599Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6-5nn8w,software_delivery,kubernetes-rbac-admission,patch,200,kubernetes-audit://dce58447-8f57-4847-96b1-401ee27e2995,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-75dfd759b6-5nn8w,65d6fdc0fdb415c409f4e65ad6e6982dd18b08f39245bf939ac3bf33bfaee94b
kubernetes.audit,8eb89cb0-f5da-45e6-9bdb-9eb21c30fad6:ResponseComplete,2026-09-02T21:00:05.560377Z,2026-09-02T21:00:05.562932Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6-5nn8w.18d19cafb7d0c1a8,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://8eb89cb0-f5da-45e6-9bdb-9eb21c30fad6,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-75dfd759b6-5nn8w.18d19cafb7d0c1a8,44c9d9c93d93e68f890d4bbd4c70d9dd9d6daab6ded882b090baeef1b066df2c
kubernetes.audit,807271f4-e32c-41a1-9fd9-07f4ab7dee4f:ResponseComplete,2026-09-02T21:00:05.568045Z,2026-09-02T21:00:05.569525Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6-5nn8w.18d19cafb847e09f,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://807271f4-e32c-41a1-9fd9-07f4ab7dee4f,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-75dfd759b6-5nn8w.18d19cafb847e09f,a96feb34686eb1956a188f9898ba2d2b473c21040a3eac1b6852387045dc6554
kubernetes.audit,90ff9b95-fd61-4bf6-bae7-cfefe6ea36a2:ResponseComplete,2026-09-02T21:00:07.045045Z,2026-09-02T21:00:07.048007Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6-5nn8w.18d19cb0104d3407,software_delivery,kubernetes-rbac-admission,create,201,kubernetes-audit://90ff9b95-fd61-4bf6-bae7-cfefe6ea36a2,k8s://eacp-cross-plane-v13/events/eacp-cross-plane-75dfd759b6-5nn8w.18d19cb0104d3407,c38b8b540f51a8d4d948a38f24954551825c61b9c987ef0c538ead128eac5087
kubernetes.audit,08b5d7f6-8c0f-420f-b8b7-e198009ef479:ResponseComplete,2026-09-02T21:00:07.049052Z,2026-09-02T21:00:07.050962Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://08b5d7f6-8c0f-420f-b8b7-e198009ef479,eacp-gha-1324720646-33682116347-3,e9135794f8027cb6c79f834d0e320df9e01603cc32c5b35835f445a505d10394
kubernetes.audit,2232ef2c-0174-4909-92ff-a615da491cc2:ResponseComplete,2026-09-02T21:00:07.051679Z,2026-09-02T21:00:07.055721Z,system:node:eacp-v13-33682116347-3-control-plane,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6-5nn8w,software_delivery,kubernetes-rbac-admission,patch,200,kubernetes-audit://2232ef2c-0174-4909-92ff-a615da491cc2,k8s://eacp-cross-plane-v13/pods/eacp-cross-plane-75dfd759b6-5nn8w,06ef5ef2155aab8d905beb439a10b5353e7de8fa4a80bd2282005336c035a2f3
kubernetes.audit,518f9b84-b725-4bc5-bc5b-e6548504fb73:ResponseComplete,2026-09-02T21:00:07.057357Z,2026-09-02T21:00:07.059904Z,system:serviceaccount:kube-system:replicaset-controller,eacp-cross-plane-v13/eacp-cross-plane-75dfd759b6,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://518f9b84-b725-4bc5-bc5b-e6548504fb73,k8s://eacp-cross-plane-v13/replicasets/eacp-cross-plane-75dfd759b6,8af7a6e2435ef8c2edcf557449442839a3e60c88b40ca3755a4add5166d55991
kubernetes.audit,e4ac613c-0323-4f0a-8588-6deda1c76812:ResponseComplete,2026-09-02T21:00:07.060659Z,2026-09-02T21:00:07.063354Z,system:serviceaccount:kube-system:deployment-controller,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,update,200,kubernetes-audit://e4ac613c-0323-4f0a-8588-6deda1c76812,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,5f8bb639ae546e4241f3d5f00ac429a3d22c5c36db72863816940192626a4a76
kubernetes.audit,54cfa01f-5653-478d-88c2-a546050998b1:ResponseComplete,2026-09-02T21:00:03.435801Z,2026-09-02T21:00:07.065256Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,watch,200,kubernetes-audit://54cfa01f-5653-478d-88c2-a546050998b1,k8s://eacp-cross-plane-v13/deployments/eacp-cross-plane,3a96c6ca80943f853c05fa357d5a46e305495f47b47765e91e12a2baa05e91a7
kubernetes.audit,4f440a9a-6514-4ef9-a9a6-fac56c5a1c52:ResponseComplete,2026-09-02T21:00:07.193587Z,2026-09-02T21:00:07.194079Z,system:serviceaccount:eacp-cross-plane-v13:eacp-observer,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,403:Forbidden,kubernetes-audit://4f440a9a-6514-4ef9-a9a6-fac56c5a1c52,eacp-gha-1324720646-33682116347-3,b06be3de736832a530e20ec80274d4bef1e284cfe8584bae28703c393d4182a6
kubernetes.audit,2c64a2bf-897b-4f62-a46c-254e206794f1:ResponseComplete,2026-09-02T21:00:07.281876Z,2026-09-02T21:00:07.283715Z,kubernetes-admin,eacp-cross-plane-v13/eacp-cross-plane,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://2c64a2bf-897b-4f62-a46c-254e206794f1,eacp-gha-1324720646-33682116347-3,4d7830c74392fadb48499d3009cf3bdb34ebb25215e1259d5399404e10c352a1
kubernetes.audit,48a277db-9498-4e12-b46a-0e63f74eb40c:ResponseComplete,2026-09-02T21:00:07.371783Z,2026-09-02T21:00:07.374138Z,kubernetes-admin,eacp-cross-plane-v13/unknown-object,software_delivery,kubernetes-rbac-admission,list,200,kubernetes-audit://48a277db-9498-4e12-b46a-0e63f74eb40c,k8s://eacp-cross-plane-v13/pods/unknown-object,d13dfa1c1876572b64eab4a57ea6709cf0ee1885c215055c3cff248a2a33a4d1
kubernetes.audit,2785b0df-f9ea-4bae-8fe2-d6bc9387e7ff:ResponseComplete,2026-09-02T21:00:07.463412Z,2026-09-02T21:00:07.464551Z,kubernetes-admin,eacp-cross-plane-v13/eacp-negative-control,software_delivery,kubernetes-rbac-admission,get,200,kubernetes-audit://2785b0df-f9ea-4bae-8fe2-d6bc9387e7ff,k8s://eacp-cross-plane-v13/configmaps/negative-control-no-correlation,52a9e25b22059735b5a94af3a592d806281665ffa98ee5da867082d01a0553c6
